Time,Flux
2061.326267155564,-5234.982
2061.346699346468,-5133.29
2061.3671314373787,-5198.129
2061.3875637273595,-5181.27
2061.4079959173396,-5210.697
2061.428428206382,-5031.2695
2061.4692924840056,-4957.9185
2061.489724771658,-5097.2114
2061.510156859309,-5016.9585
2061.530589046495,-5171.672
2061.5510213327434,-4975.7188
2061.571453518998,-5148.848
2061.5918856047792,-5020.3623
2061.612317889638,-5163.5405
2061.6327500744956,-4995.6064
2061.653182158887,-5030.7593
2061.673614442807,-4886.913
2061.6940466262677,-5140.2397
2061.71447880879,-5009.0464
2061.7349109913193,-5258.465
2061.755343173383,-5114.9985
2061.775775354974,-4974.3345
2061.7962075361065,-5018.1167
2061.8166397167734,-5218.6157
2061.8370718969672,-4885.3794
2061.8575040767028,-5104.5195
2061.877936155972,-5089.499
2061.8983684347695,-4942.705
2061.918800613108,-4996.1597
2061.939232790981,-5212.986
2061.959664968381,-5183.944
2061.980097145788,-5119.5156
2062.0005294222647,-5135.0034
2062.020961498267,-5175.124
2062.0413936738114,-5177.4575
2062.0618259493567,-5184.654
2062.082258023962,-5211.3213
2062.1026901981095,-5115.1157
2062.123122471792,-5152.852
2062.143554645467,-5312.312
2062.1639867182166,-5131.675
2062.20485116278,-5180.8926
2062.2252832345985,-5023.7983
2062.245715505487,-5057.8804
2062.266147676368,-5128.883
2062.2865797463237,-5093.9243
2062.307012016281,-4921.938
2062.327444185299,-5141.5386
2062.347876454325,-5274.6196
2062.368308522884,-5110.2104
2062.3887406909707,-5036.724
2062.409172958134,-5078.8345
2062.429605025296,-5058.676
2062.4500371919858,-5061.8374
2062.470469358217,-5132.3223
2062.4909015239828,-5052.5464
2062.5113336892755,-5080.7085
2062.53176585411,-5029.587
2062.5521980184785,-5044.555
2062.5726301823743,-5197.3364
2062.5930623458116,-5039.3706
2062.6134945087833,-5257.234
2062.633926671282,-5124.89
2062.6543589333232,-5129.1875
2062.674790994897,-5006.2256
2062.6952232564654,-5171.9316
2062.715655417109,-5160.8994
2062.7360874772858,-5088.1045
2062.756519737457,-5078.8687
2062.7769518967034,-5102.6675
2062.7973839554834,-5002.432
2062.8178162142576,-5070.727
2062.838248372107,-5040.3257
2062.8586804299557,-4955.4136
2062.879112687333,-5001.907
2062.8995448437854,-5089.9854
2062.919976900237,-4922.9023
2062.9404091562174,-5152.9106
2062.960841311273,-5329.444
2062.9812734663283,-5160.7695
2063.001705620911,-5011.2817
2063.022137775035,-5145.7036
2063.042569928686,-5108.4033
2063.063002081879,-5142.6665
2063.083434234606,-5176.883
2063.103866486861,-5283.145
2063.124298638657,-5206.7476
2063.1447306899863,-5268.4263
2063.1651629408443,-5217.2993
2063.185595091243,-5152.6187
2063.2060271416412,-5167.9097
2063.2264593911023,-5186.266
2063.2468914401034,-5100.595
2063.267323589105,-5105.3857
2063.2877558371692,-5239.4307
2063.308187885239,-5032.4272
2063.3286200323782,-4992.093
2063.349052279511,-5197.0737
2063.369484325718,-5074.3335
2063.389916471926,-5038.7876
2063.4103487176617,-5335.927
2063.4307807629375,-5131.4165
2063.4512129072828,-5142.605
2063.4716451516215,-5159.1567
2063.492077295501,-5281.5435
2063.512509438915,-5235.462
2063.532941581856,-5140.3
2063.5533737243386,-5162.4683
2063.5738058663555,-5086.0073
2063.594238008365,-5186.7646
2063.614670149451,-5278.271
2063.6351023900643,-5003.995
2063.675966570372,-5076.5576
2063.696398809596,-5392.9375
2063.716830848811,-5274.513
2063.7372629871024,-4976.7803
2063.7576952253876,-5091.5894
2063.778127263213,-5065.5522
2063.7985594001075,-5039.066
2063.818991637003,-5022.7188
2063.839423673424,-5198.1875
2063.859855809387,-5158.013
2063.8802880448784,-5083.661
2063.9007200799097,-5199.933
2063.921152314477,-5049.6123
2063.9415844485775,-5280.652
2063.9620164822045,-5108.2544
2063.9824487153746,-5087.157
2064.002880848071,-5157.235
2064.023312880774,-5158.3115
2064.043745112547,-5222.2715
2064.064177243854,-5055.8833
2064.0846092751526,-5119.525
2064.105041505529,-5324.2646
2064.125473635897,-4783.6953
2064.574980489553,-5277.7563
2064.595412609684,-5237.8774
2064.615844629341,-5217.0757
2064.6362768485415,-5178.454
2064.656708967741,-5341.5737
2064.7384373384702,-5379.835
2064.7588695553422,-5251.941
2064.779301571747,-5323.5615
2064.799733787215,-5231.7715
2064.820165902689,-5253.0366
2064.8405980176976,-5245.088
2064.8610301322333,-5323.7114
2064.901894359922,-5239.687
2064.922326473061,-5263.384
2064.9427585862068,-5037.2974
2064.9631906984214,-5350.2754
2064.983622910164,-5225.8247
2065.004054921912,-5128.345
2065.0244870327297,-5347.844
2065.044919243541,-5186.7754
2065.0653512534263,-5244.3364
2065.0857833633127,-5307.287
2065.106215572727,-5288.311
2065.126647581681,-5302.7026
2065.1470796901704,-5323.039
2065.1675118981875,-5242.1313
2065.1879439057448,-5060.4204
2065.208376112838,-5176.345
2065.228808219923,-5262.902
2065.249240226083,-5233.9478
2065.2696724317793,-5331.237
2065.2901045374674,-5321.3267
2065.310536642697,-5200.074
2065.3309687469955,-5310.053
2065.3514008512866,-5435.189
2065.3718329551193,-5271.2866
2065.3922650584864,-5349.586
2065.4126971613805,-5194.9053
2065.433129263816,-5304.3706
2065.4535613657863,-5332.9854
2065.4739934672834,-5345.09
2065.4944254683214,-5206.8135
2065.514857669361,-5186.013
2065.535289769461,-5113.5176
2065.5557217695678,-5279.131
2065.576153969203,-5290.7485
2065.5965860679134,-5242.1914
2065.6374502648687,-5299.468
2065.6578823626405,-5242.0703
2065.6783145599547,-5216.72
2065.6987465567945,-5274.841
2065.7191786531766,-5384.142
2065.7396108495595,-5106.674
2065.7600428450096,-5012.7217
2065.780474940453,-5309.0303
2065.8009071349734,-5373.9814
2065.8213392294856,-5197.0415
2065.8417712235387,-5245.5244
2065.862203416662,-5220.008
2065.882635509777,-5190.9287
2065.9030675024333,-5341.6655
2065.923499694625,-5316.4775
2065.943931786809,-5255.251
2065.964363778068,-5213.419
2065.984795968863,-5118.693
2066.00522805965,-5232.865
2066.025660049512,-5379.387
2066.046092239376,-5330.1123
2066.066524328766,-5339.0776
2066.0869565172325,-5176.8364
2066.1278205936906,-5249.584
2066.148252681225,-5339.6226
2066.168684768294,-5103.5015
2066.1891168553557,-5178.2637
2066.2095489414933,-5179.3857
2066.229981027631,-5079.4434
2066.25041311283,-5239.774
2066.270845198036,-5260.7485
2066.291277282311,-5331.405
2066.3117093665787,-5301.6807
2066.3321415503888,-5316.3447
2066.3730056166023,-5322.6665
2066.393437799481,-5290.2466
2066.413869781427,-5343.508
2066.4343018629006,-5136.6123
2066.4547340443823,-5206.01
2066.4751660249312,-5219.613
2066.4955981054736,-5165.75
2066.5160302855584,-5167.413
2066.536462265176,-5119.8984
2066.556894444322,-5202.5244
2066.577326523009,-5425.856
2066.5977585012297,-5265.645
2066.618190678979,-5300.7876
2066.6386227567345,-5150.762
2066.659054833559,-5177.909
2066.679486910376,-5258.4263
2066.6999189867347,-5187.2188
2066.720351062162,-5341.21
2066.740783137582,-5371.5415
2066.761215212544,-4738.2354
2066.78164728704,-5173.545
2066.802079461064,-5413.9653
2066.8225114350935,-5168.671
2066.8633755812843,-5300.2207
2066.883807653452,-5252.552
2066.90423972562,-5271.773
2066.9246718973154,-5319.639
2066.945103868551,-5297.26
2066.965535839321,-5369.2075
2066.9859680096197,-5327.7954
2067.006400079459,-5431.183
2067.026832249292,-5435.6846
2067.0472642181994,-5413.8154
2067.0676962871075,-5333.553
2067.088128455085,-5186.8247
2067.108560423054,-5325.225
2067.128992490565,-5367.4
2067.149424657604,-5292.074
2067.169856724184,-5269.222
2067.190288690297,-5248.079
2067.210720856412,-5288.657
2067.2311529215876,-5338.6396
2067.2515848867697,-5203.4263
2067.2720170510147,-5265.1895
2067.292449115266,-5405.0117
2067.3128810790513,-5228.7876
2067.3537453052195,-5247.2695
2067.3946094295243,-5283.4883
2067.4150414914475,-5349.877
2067.4354734524386,-5180.539
2067.4559056134312,-5275.81
2067.47633767395,-5416.108
2067.4967698340115,-5244.1
2067.5172017935984,-5314.6904
2067.5376338527276,-5351.0894
2067.558066011392,-5176.1074
2067.578497969589,-5299.581
2067.5989300277797,-5334.8633
2067.619362085512,-5243.319
2067.6397942423064,-5314.0054
2067.6602261991065,-5165.1523
2067.680658255442,-5321.7686
2067.701090311304,-5120.8774
2067.721522366708,-5286.0034
2067.741954521647,-5180.8735
2067.7623864765774,-5232.2827
2067.7828185305843,-5320.691
2067.803250684592,-5271.275
2067.844114691201,-5280.436
2067.8645468438117,-5346.5093
2067.884978795948,-5311.219
2067.9054109476274,-5195.989
2067.9258429988404,-5235.624
2067.9462749500453,-5075.748
2067.9667071007934,-5369.3765
2067.9871391506094,-5241.7188
2068.007571200418,-5249.7695
2068.0280032497685,-5214.226
2068.048435298653,-5184.205
2068.1097314429717,-5380.375
2068.130163490452,-5232.1274
2068.150595637475,-5065.829
2068.171027583565,-5135.0293
2068.1914596296483,-5190.7446
2068.21189177574,-5302.9663
2068.2323237208984,-5321.155
2068.252755765585,-5306.9194
2068.2731879102794,-5320.07
2068.293619854041,-5446.778
2068.314051897796,-5265.6416
2068.3344840410937,-5322.606
2068.354915983924,-5255.576
2068.375348126283,-5359.5537
2068.395780068182,-5279.5005
2068.4162121100817,-5348.955
2068.4366442510436,-5291.491
2068.4570761920113,-5292.751
2068.477508232514,-5393.6743
2068.497940372079,-5351.1743
2068.5183723116497,-5343.081
2068.538804351221,-5218.42
2068.559236489855,-5355.3345
2068.5796685280293,-5329.5674
2068.600100466203,-5263.321
2068.6205326039053,-5269.254
2068.640964640683,-5249.279
2068.6613965774595,-5318.305
2068.6818287142305,-5235.4785
2068.7022607500767,-5140.877
2068.7226926854564,-5180.913
2068.7431248208304,-5358.936
2068.7635568552796,-5307.4595
2068.7839889897223,-5274.5044
2068.824852957223,-5228.3765
2068.8452850902686,-5158.3755
2068.86571702332,-5231.167
2068.886149055441,-5198.0337
2068.9065811875553,-5176.692
2068.927013118744,-5259.962
2068.9474451499336,-5316.3896
2068.967877280651,-5034.345
2068.9883093109092,-5164.9614
2069.0087412411667,-5187.915
2069.029173370487,-5207.1826
2069.049605399814,-5404.6406
2069.070037328209,-5239.3115
2069.090469456598,-5220.8794
2069.110901384527,-5309.226
2069.1313334119914,-5222.5435
2069.151765539449,-5196.855
2069.172197565982,-5241.2285
2069.1926294925142,-5270.3647
2069.2130616181094,-5384.1123
2069.23349354371,-5200.45
2069.253925668847,-5041.032
2069.27435769351,-5053.3228
2069.3152217419192,-5388.2495
2069.335653765651,-5279.0874
2069.356085688458,-5134.58
2069.3765178112662,-5248.1187
2069.396949833601,-5320.138
2069.4173818554773,-5347.92
2069.4378138773536,-5199.5674
2069.4582458982914,-5364.365
2069.4786779192364,-5278.311
2069.4991099397157,-5269.6094
2069.5195419592565,-5007.4854
2069.5604060983533,-5135.7983
2069.580838016962,-5315.947
2069.6012700355786,-5221.886
2069.621702153265,-5246.9526
2069.642134070942,-5252.6787
2069.6625661881626,-5237.95
2069.6829982049167,-5026.025
2069.703430121197,-5237.4727
2069.723862237486,-5163.3555
2069.7442942528432,-5387.495
2069.7647261681923,-4994.655
2069.7851582830845,-5272.077
2069.80559029751,-5249.9507
2069.8260222114623,-5329.0664
2069.8464543249574,-5260.8394
2069.866886238451,-5321.631
2069.8873183514734,-5322.0933
2069.907750363571,-5269.513
2069.9281823756683,-5239.68
2069.948614287292,-5098.236
2069.9690463989245,-5139.7085
2069.989478409625,-5201.266
2070.0099103203174,-5089.383
2070.0712065491534,-5344.2397
2070.091638458456,-5528.542
2070.1120704668283,-5114.881
2070.1325025747283,-5234.6143
2070.152934482634,-5306.9355
2070.1733664900676,-5248.4253
2070.1937985970435,-5452.796
2070.2142305035522,-5194.96
2070.234662509596,-5352.2075
2070.2550946156334,-4781.748
2070.2959585258504,-5379.3945
2070.316390630498,-5271.4526
2070.3368225346785,-5284.9277
2070.3572545388597,-5273.78
2070.377686642103,-5205.799
2070.398118645353,-5420.509
2070.418550548129,-5341.858
2070.4389826504485,-5255.241
2070.4594146523013,-5339.52
2070.479846553688,-5219.3896
2070.500278654603,-5269.8896
2070.541142755974,-5167.999
2070.5615746559633,-5229.6265
2070.582006555487,-5078.0776
2070.6024386545396,-5322.086
2070.6228706535985,-5313.556
2070.6433025517254,-5430.464
2070.6637346498464,-5173.4795
2070.6841666475084,-5304.9263
2070.704598544704,-5212.3066
2070.725030641428,-5486.1895
2070.7454626381586,-5255.626
2070.765894633958,-5389.364
2070.78632662975,-5305.9146
2070.8067586250836,-5146.867
2070.8271906199516,-5180.228
2070.8476226148123,-5334.3306
2070.868054608749,-5415.498
2070.8884866026856,-5293.239
2070.90891869615,-5312.8125
2070.9293505891546,-5179.741
2070.949782681695,-5254.173
2070.990646565835,-5193.96
2071.031510648114,-5388.3867
2071.05194253879,-5461.7866
2071.072374629468,-5239.9683
2071.0928066192064,-5495.1987
2071.1132385089513,-5279.2534
2071.1336705977665,-5089.6416
2071.1541025865736,-5187.0967
2071.1745344749215,-5115.5166
2071.194966563271,-5201.474
2071.215398550681,-5189.5845
2071.2358305380985,-5213.454
2071.2971264975495,-5152.461
2071.317558483104,-4975.026
2071.3379904686517,-5103.182
2071.358422453741,-5431.7856
2071.3788544378986,-5086.4307
2071.3992864225147,-5118.2812
2071.4197185062076,-5224.495
2071.4401503894333,-5052.856
2071.4605823726524,-5368.0605
2071.481014455414,-5172.081
2071.5014463377083,-5247.27
2071.542310400895,-5152.078
2071.5831742626833,-4985.7095
2071.6036063431166,-5069.191
2071.6240382230826,-5113.214
2071.644470203042,-5384.991
2071.685334161113,-5302.6826
2071.7057661396757,-5099.609
2071.7261982177806,-5309.329
2071.746630195412,-4995.373
2071.7670621725847,-5037.042
2071.7874941497575,-5228.1904
2071.8079261264647,-5254.894
2071.828358102699,-5356.901
2071.848790078475,-5237.471
2071.869222053778,-5227.006
2071.8896541290887,-5386.829
2071.9100860039325,-5358.3203
2071.9305179778457,-5252.144
2071.950950052218,-5024.787
2071.971381925665,-5050.5054
2072.0326778441377,-5530.1626
2072.053109816188,-5420.0957
2072.073541787766,-5277.091
2072.093973759351,-5300.581
2072.1144057304627,-5242.3726
2072.1348377006507,-5197.0835
2072.1552696708386,-5227.563
2072.1757016410265,-5061.237
2072.196133610276,-5154.0894
2072.236997648317,-5518.463
2072.257429616642,-5219.21
2072.277861484501,-5218.0576
2072.2982935518885,-5279.894
2072.3187255192825,-5276.7295
2072.33915738621,-5330.569
2072.359589452666,-5297.059
2072.380021418663,-5330.8677
2072.4208853497184,-5344.1743
2072.441317314784,-5440.842
2072.4617491793833,-5253.71
2072.5026132076455,-5473.1924
2072.5230450708477,-5351.834
2072.543477134044,-5416.298
2072.5639090967816,-5321.3525
2072.5843410590533,-5296.2046
2072.6047730213177,-5407.3433
2072.666068904866,-5075.362
2072.686500865275,-5379.252
2072.7069329256774,-5310.644
2072.747796744632,-5249.778
2072.768228803645,-5330.1978
2072.7886607626497,-5194.2363
2072.8090926207296,-5417.8374
2072.829524678804,-5421.1895
2072.849956536418,-5402.7393
2072.8703884935676,-5354.1475
2072.890820550252,-5484.379
2072.911252406928,-5423.305
2072.9316843626802,-5274.717
2072.952116418426,-5146.8145
2072.992980228999,-5237.231
2073.013412283355,-5150.5327
2073.0338441377025,-5058.903
2073.054276191593,-5165.718
2073.07470814501,-5272.398
2073.095140098434,-5246.7397
2073.115572050927,-5333.7915
2073.1564359554395,-5355.366
2073.1768679074667,-5255.7495
2073.197299858555,-5137.5947
2073.238163860282,-5462.912
2073.2585957104457,-5045.7905
2073.279027660137,-5245.1016
2073.299459709837,-5046.9614
2073.3198915585963,-5198.1646
2073.340323507364,-5340.757
2073.360755556132,-5209.374
2073.3811874039675,-5218.3745
2073.4016193517964,-5181.3916
2073.4220512987013,-5289.565
2073.4424832460645,-5131.4385
2073.4629152925045,-5290.4243
2073.4833471384773,-5172.4116
2073.503779084451,-5209.3945
2073.524211129952,-5175.014
2073.5446429749936,-5145.081
2073.5650749200286,-5256.527
2073.58550696414,-5043.3335
2073.605938908251,-5089.182
2073.6263707518956,-5231.2153
2073.667234738248,-4999.342
2073.6876665804884,-5072.31
2073.7285305649857,-5205.4897
2073.748962406302,-5153.9956
2073.7693944471466,-5164.797
2073.789826387998,-5124.253
2073.8102582283755,-5145.082
2073.830690268762,-4944.7925
2073.851122208216,-5123.335
2073.871554247664,-5070.0137
2073.8919860866517,-4945.412
2073.9124180251747,-5170.921
2073.9328500632255,-4935.5977
2073.9737138388737,-5413.914
2073.994145875993,-5104.383
2074.0145777126527,-5166.8525
2074.035009649313,-4982.4883
2074.055441685501,-5021.127
2074.07587362123,-5145.1035
2074.0963054564927,-5067.502
2074.116737491284,-5114.1743
2074.1371693260808,-5149.2886
2074.157601260413,-5225.063
2074.1780332942726,-5139.9155
2074.218897061073,-5201.989
2074.2393290940017,-5201.682
2074.2597609264703,-5192.115
2074.280192858474,-5195.788
2074.300624890471,-5142.1807
2074.3210567220085,-5221.402
2074.3414887530816,-5324.555
2074.361920683681,-5197.125
2074.402784543963,-5210.265
2074.4232164736313,-5211.7188
2074.443648402841,-5159.678
2074.464080332051,-5168.025
2074.484512260322,-5134.578
2074.5049441886003,-5079.807
2074.525376116413,-5178.4204
2074.5458080442186,-5323.7524
2074.5662399715657,-5117.1963
2074.586671997982,-5219.1475
2074.60710382439,-5211.89
2074.6275357508057,-5183.7554
2074.6479677762836,-5280.4365
2074.6683996017673,-5162.65
2074.7092635517984,-5179.8896
2074.729695375885,-5365.8877
2074.7501273999733,-5118.8066
2074.770559323588,-5324.849
2074.790991146743,-5429.8804
2074.8114231699,-5065.7363
2074.8318550921176,-5074.356
2074.8522869143417,-5295.3755
2074.8727189365673,-5013.214
2074.8931507578527,-5231.52
2074.913582679146,-5166.099
2074.954446520336,-5260.933
2074.974878440691,-5061.9766
2074.9953104601227,-5173.354
2075.0157423795463,-5190.2866
2075.0361741989764,-5193.5845
2075.0566062174767,-5141.1343
2075.077038135969,-5139.9175
2075.097469954002,-5093.991
2075.117901971571,-5180.684
2075.1383338886662,-4925.49
2075.1587659057695,-5024.5073
2075.1791977224057,-5338.0654
2075.1996296385696,-5203.027
2075.2200616547416,-5053.795
2075.2404934699807,-5242.789
2075.2609253852133,-5203.1255
2075.2813573999883,-5032.702
2075.301789214762,-5215.5703
2075.322221129063,-5169.969
2075.342653142907,-5062.426
2075.3630849562833,-5161.149
2075.3835168691876,-5153.0503
2075.4039488821,-5094.3433
2075.444812606518,-5323.6504
2075.465244618499,-5178.167
2075.485676529548,-5265.137
2075.506108340589,-5241.0103
2075.5265403516387,-5249.68
2075.5469722617563,-5178.626
2075.5674041718667,-5089.85
2075.5878360815186,-5262.1694
2075.608267990705,-5240.263
2075.628699899651,-5239.8896
2075.6491318083717,-5153.2275
2075.6899956246416,-5156.608
2075.710427532198,-5247.3496
2075.730859339521,-5039.421
2075.7512913463725,-5205.3955
2075.7717232529976,-5247.2334
2075.7921550591564,-5111.605
2075.8125870650765,-4905.1904
2075.8330189705375,-5020.2495
2075.8534508757657,-5135.938
2075.873882780521,-4948.8657
2075.8943146850506,-5029.0127
2075.9351784929386,-5160.9517
2075.955610396537,-5119.974
2075.976042399663,-5144.123
2075.99647430233,-5102.381
2076.0169061047636,-5072.13
2076.0373381069658,-5091.361
2076.057770008694,-4993.208
2076.0782018099635,-5112.6724
2076.098633811227,-5114.537
2076.1190657117986,-5023.19
2076.1394975121366,-5188.165
2076.1599295122433,-5157.463
2076.180361412109,-5170.1084
2076.200793211283,-5168.926
2076.221225210451,-5204.124
2076.24165710916,-5192.048
2076.262089007403,-5264.8125
2076.2825209054135,-5206.531
2076.302952803184,-5095.5527
2076.323384700496,-5153.9365
2076.343816597335,-5129.655
2076.364248494181,-5201.1255
2076.384680390329,-5233.8613
2076.4255441819187,-5261.739
2076.445976077368,-5260.265
2076.4664079723443,-5200.681
2076.4868398668623,-5317.5586
2076.507271861148,-5181.7217
2076.5277036551997,-5065.775
2076.548135548779,-5065.384
2076.568567541901,-5319.5386
2076.588999335014,-5121.0586
2076.6094312274363,-5135.085
2076.6298632198595,-5276.4067
2076.6707269032995,-5352.635
2076.6911588945586,-5304.6587
2076.7115906853433,-5355.516
2076.732022576136,-5350.165
2076.752454566231,-5259.6577
2076.772886356084,-5205.24
2076.7933183457135,-5196.862
2076.8137502348764,-5333.4307
2076.834182123799,-5306.811
2076.8546140124963,-5159.0444
2076.875045900728,-5192.496
2076.915909776253,-5346.3057
2076.9363415633197,-5394.5664
2076.95677345038,-5291.516
2076.9772054367495,-5280.2725
2076.9976372231176,-5311.3086
2077.0180691090136,-5177.2026
2077.038500994451,-5223.834
2077.058932879656,-5289.1562
2077.0793647646205,-5344.966
2077.099796649127,-5454.9404
2077.1202285334,-5225.2246
2077.140660317433,-5421.8354
2077.1610923010085,-5153.6577
2077.1815241841177,-5311.3257
2077.2019561669877,-5121.744
2077.2223879496305,-5176.0063
2077.2428198318084,-5173.889
2077.263251813747,-5220.625
2077.2836835954586,-5092.0464
2077.304115476705,-5045.633
2077.3245474574796,-5144.645
2077.3449793380278,-5152.605
2077.3654111183423,-5149.304
2077.4062749778022,-5229.609
2077.4267067571855,-5317.4077
2077.4471387360973,-5183.359
2077.4675706147827,-5339.422
2077.488002393002,-5288.591
2077.5084343709823,-5163.407
2077.5288662485036,-5315.129
2077.5492980257914,-5259.974
2077.5697300028405,-5232.387
2077.5901618794305,-5287.2554
2077.610593855781,-5152.1094
2077.6514575073306,-5156.519
2077.67188948275,-5387.73
2077.6923212577094,-5274.644
2077.712753132437,-5142.847
2077.733185106692,-5307.269
2077.75361688072,-5296.9727
2077.7740487542833,-5269.846
2077.794480627839,-5315.6997
2077.8149126007047,-5337.2803
2077.8353443735687,-5254.978
2077.855776345961,-5236.895
2077.9170719610556,-5392.678
2077.957935702827,-5381.314
2077.978367573356,-5400.9424
2077.998799343426,-5389.1035
2078.0192313132648,-5181.641
2078.0396631826297,-5211.5996
2078.0600949517684,-5088.843
2078.0805269206758,-5381.6333
2078.1009587891094,-5160.847
2078.14182252506,-5177.501
2078.1622543925623,-5411.943
2078.182686259839,-5008.5386
2078.20311812665,-4946.023
2078.2235499932212,-5028.669
2078.2439818595667,-5232.3877
2078.2644137254465,-4995.3667
2078.3257094212167,-5162.257
2078.3461411856915,-5250.435
2078.448300604141,-4232.6406
2078.5300279529765,-4817.6587
2078.570891675423,-5197.687
2078.591323536173,-4889.997
2078.632187256757,-4721.683
2078.67305107617,-4782.821
2078.6934829352977,-4836.649
2078.7139146941845,-4660.3013
2078.7343466528473,-4813.5503
2078.775210369,-5190.7983
2078.877369653688,-4926.7046
2078.89780160955,-5134.192
2078.95909717575,-5029.6113
2078.979528930453,-5117.6646
2078.999960784924,-5024.0957
2079.0408244929276,-5281.079
2079.0612563462346,-5275.158
2079.081688299535,-4993.663
2079.1225519049767,-5235.061
2079.1429838571203,-5141.0273
2079.1634157090302,-5186.541
2079.2042794119116,-4992.2764
2079.22471126289,-4944.376
2079.245143113396,-5049.892
2079.265574963909,-4836.8755
2079.2860067139554,-4933.8364
2079.3064386635306,-5058.4165
2079.3268705128794,-4878.278
2079.3473022619946,-5004.9634
2079.3677342108713,-5237.019
2079.388166059289,-5116.572
2079.4085978074727,-5222.1133
2079.429029755185,-5126.8306
2079.449461602904,-5137.055
